src_ip_reputation_score,login_attempts_last_hour,geo_mismatch,unusual_time_access,data_transfer_mb,known_malicious_indicator_count,days_since_last_patch,protocol_risk_score,user_privilege_level,prior_incident_count,label
46.980128451553945,4,0,0,43.33633239051619,0,26.369950462686965,21.00898610217503,3,1,0
77.51396036691344,1,0,0,61.95116305385249,0,37.86526115902395,18.075195574356243,2,0,0
57.9872262016239,1,0,0,56.279521737680994,1,1.724613944380334,27.465985369163842,4,1,0
64.16612500413447,2,0,1,25.024125044809537,0,9.689147437405511,8.372543967817581,1,0,0
57.96586775541206,2,0,1,7.401580795480984,1,8.033778384314662,9.723640139575952,3,1,0
100.0,5,0,0,34.60606269920377,0,16.645958213744613,13.392646247375659,1,0,0
69.73005550524132,0,0,0,110.56038406384316,0,4.051023118216645,20.69839000326332,4,0,0
48.84578142088199,0,0,0,31.623572608707352,0,16.573901041190865,23.040487571931997,5,0,0
86.45089824206377,2,0,1,34.54584670920994,0,21.247460634558774,0.0,4,0,0
45.58312700057955,1,0,0,4.883579958237844,0,13.621178176956713,22.27263446325037,1,2,0
74.1772719000951,4,0,0,144.05472058220977,0,2.8248370419362274,17.38112846882286,3,1,0
30.806597522404488,4,0,1,67.93579025865532,0,0.7213203974353963,41.74147034881104,2,1,1
43.436279022031385,2,0,0,18.768645662177537,0,28.616836533967017,16.5002211093042,1,0,0
73.93722471738246,1,0,0,17.50287340513497,0,8.039679590628927,45.05962500676186,3,1,0
84.76933159990821,1,0,0,112.79389613401476,0,5.108698407792318,56.128245225385285,1,2,0
73.4273656237994,4,0,0,9.774488001944867,0,30.11006380881367,47.502266398881055,5,0,0
67.68703435223519,1,0,0,38.28990347100846,0,3.0923151946256437,15.273828516970568,5,1,0
63.977926088214225,8,0,0,62.50158325152403,0,11.14379461228153,37.79176624455279,2,0,0
40.42956019265145,0,0,0,25.241378403195903,1,13.621178176956713,15.531918165422411,5,0,0
55.60311583210583,1,0,0,2.0360136588215183,0,17.058447789473753,17.617393025608358,4,0,0
60.78722458080425,3,0,0,12.922918014388717,1,16.148732973880303,18.624331714343334,2,2,1
91.1424445243783,1,0,1,34.54584670920994,0,3.426763765629384,32.042117207372605,1,0,0
76.87236579136923,3,0,0,37.02441127864844,0,3.9917811821280496,16.89100204287254,4,0,0
34.73919689274532,2,0,0,84.48937094877166,0,17.47223136687454,30.580132492483074,3,0,0
76.4816793878959,2,0,0,40.56113651366417,0,0.47698002276547713,48.937034778919234,1,1,0
62.29835439167367,1,0,0,143.76616395940317,1,40.66918081492267,13.47308147859373,5,0,0
56.461559993880826,2,0,1,119.9185108345832,1,8.630149744182795,5.8774841060876035,1,0,0
82.23352577681736,0,0,0,32.97479373732959,0,10.778200387183105,20.397921175585005,5,0,0
90.61999044991902,1,0,0,19.156374935407033,0,5.979777339850905,51.41981880447657,4,0,0
88.62560238232398,0,0,1,46.023571358950036,1,41.858010052578805,40.32858401697575,4,1,0
53.21564953554723,5,0,0,56.17922807466954,0,20.572626187540788,17.18181566032212,4,0,0
63.81575248297571,4,0,0,34.49313823823313,1,13.621178176956713,14.318175499392641,2,1,0
76.62526862807128,3,1,1,86.3782062814533,0,17.60442243295721,34.854922332398964,5,0,1
89.51090254244718,1,0,0,10.125918621842489,0,9.57264202471279,31.46406280339716,1,0,0
60.4165152430942,2,0,0,20.354208200407644,0,12.531557393115193,39.3416169445392,1,0,0
66.28682046672365,1,0,0,57.978080114839756,1,8.851884637732251,12.671355129456039,1,1,1
47.873300519879436,4,0,1,14.163515290250075,0,10.575542312589798,28.742835691707565,2,0,0
46.07586751838659,1,0,0,28.97706460204674,0,7.566043979683343,43.43956770707694,2,0,0
86.25051644788397,0,0,0,165.84310572702674,0,1.6164168870312103,46.9294586789575,5,0,0
97.12480057141646,3,0,1,49.15839563549726,0,0.7612302914667302,11.418419691142766,2,1,0
68.55979756839332,1,0,0,148.85262621573438,0,3.8257818064632643,28.71981543663201,4,0,0
90.07065795784048,3,0,0,64.0861604311039,2,5.797362370973924,25.710410971178185,1,0,1
77.23272050095268,0,0,0,64.48865841115935,0,44.23147563646758,17.447936391231195,4,0,0
57.09760490789751,2,0,0,44.80690506757306,0,18.896307089217366,18.96817417706153,2,1,0
77.22791211016828,2,1,0,7.669716327585324,0,63.54372555512655,38.50531109686372,1,0,1
100.0,1,0,1,36.66870624187419,0,8.29961053491482,18.51046504722554,3,0,0
69.28347921780097,3,0,0,14.5621670124782,0,10.274530004866325,28.151438186023068,4,1,0
100.0,3,0,0,331.22493741351593,0,25.441694678398807,37.30091829064541,3,1,0
17.60509791820511,1,0,0,15.527882748995781,0,17.250358966856083,56.28663248338269,5,0,0
86.43805008750448,1,0,0,13.112793342130447,1,15.010445173581068,34.49044259124881,4,0,0
71.74094136476343,3,0,0,48.892771310929106,0,17.13988296262078,40.812038287505004,1,0,0
64.01985299068265,1,0,0,35.764405927149376,0,17.547906830558723,33.9442613909101,1,0,0
71.83521553071004,0,1,0,1.0792092423714832,0,29.026509603397894,26.91608798850249,3,0,0
30.248621707982146,1,0,1,6.936281768407036,1,22.057348216369114,26.648358743955185,1,0,0
65.60656224324975,3,0,0,83.31177475870673,1,63.07780214447733,28.25562426174984,4,2,1
77.14225143023492,4,0,0,34.54584670920994,0,59.11601243909813,0.0,2,0,0
70.16436265519079,2,1,0,7.89209506521403,0,10.960958823036345,25.0945869640835,2,0,0
59.63459563452705,0,0,0,31.29710116878851,1,13.621178176956713,36.57428256905863,1,2,1
53.830127942136244,2,0,1,14.594484475669939,1,0.22273128381458784,18.945475118151027,5,0,1
59.96485912830927,1,0,0,12.653821484782624,0,2.6293768203817978,51.79213144047853,4,0,0
88.30804235404148,3,0,0,158.17829617144565,0,1.557012550214509,31.877930124566298,5,0,0
76.57502219319369,2,0,0,22.47277198635015,0,13.621178176956713,28.032354942505986,3,0,0
59.404795924659226,2,0,0,2.377180067887668,0,1.0864755044330368,42.5379570521821,1,1,0
80.26534866226712,2,0,0,34.54584670920994,1,19.6120008462964,38.461091133997456,3,2,1
71.9415509869608,0,0,0,79.19815218993749,0,4.2187229654595235,46.99229974041381,5,0,0
89.37289981065778,3,0,0,14.679193127835235,0,14.429505933195784,49.91397698102119,4,0,0
55.95893812245295,2,0,0,34.54584670920994,0,2.175744996073031,51.979589430150014,5,0,0
63.44675706804463,0,0,0,99.13010825561076,0,35.173736856402165,36.8528521903321,2,0,0
62.15783693735685,2,0,0,22.112693549775344,0,30.278812111266014,14.445645288806187,5,1,0
40.72970103735763,2,0,0,41.89755545132378,1,9.77108370932052,26.425015864786157,5,2,1
75.92240554129152,2,0,0,38.270505679240685,1,48.29120038665796,54.58496943517787,5,0,1
75.22110544359779,2,0,0,25.64927678726826,0,4.108544481128678,33.890842100960754,5,1,0
70.10226913284922,3,0,0,51.013429887992956,0,33.63336737204853,23.487303539328295,4,1,0
65.30825733249706,1,0,0,32.05532831795024,1,15.786794102891314,21.82660169441469,1,0,0
41.69258515899172,2,0,0,1.0729549998658674,0,7.997019983965167,13.838250744548176,4,0,0
61.58709354469282,2,0,0,84.20352239718561,0,1.7626605142510363,43.79003230875658,3,1,0
63.14570966946461,3,0,1,6.0042970453128275,0,3.75820995114049,23.22461009514688,2,1,0
53.95445461556762,2,0,1,31.189445675098277,1,39.73543950174776,15.257970910785522,1,0,0
66.77428576667981,4,0,0,43.36321917605078,0,18.673116482261175,16.9517824297011,2,0,0
78.08101713629077,2,0,0,61.124841681710066,0,13.621178176956713,0.0,2,0,0
100.0,1,1,0,26.449185702213327,1,13.6977428739552,40.59178528588344,1,1,1
73.49155625663678,1,0,0,66.50486801467954,0,2.282121151736493,26.43917964230673,1,0,0
75.15100781445528,0,0,0,7.040754708561918,0,2.081504432679076,11.569564521530712,3,0,0
68.51108168467665,2,0,0,52.98576624254646,0,47.66823668021473,50.80726383709552,4,1,0
31.62457569401917,4,0,0,87.5324869500669,2,12.244483274536844,30.697702562936556,1,0,1
69.46972249101566,1,0,1,34.54584670920994,0,13.621178176956713,0.0,3,0,0
71.20460419882053,0,0,1,43.3234473758559,0,59.54678009020982,40.82715563484932,5,1,1
100.0,2,0,0,18.763422414262816,0,10.183229471552664,14.838637932814354,1,1,0
66.15278070437755,0,0,0,8.917861957576864,0,8.196756933800668,38.93156188012654,4,0,0
76.03094684667225,0,0,0,21.198673261796618,0,6.376195596767823,37.5767458460886,5,0,0
69.30576460589513,3,0,0,38.82365402584719,0,13.621178176956713,32.060474890020764,5,1,0
46.626439247609355,2,0,0,10.928341026600329,0,16.347495408770325,11.224366634094626,5,0,0
92.85645629030041,3,0,0,152.36697106267272,0,0.32653469465825136,11.510548692477688,5,0,0
85.03866065373549,1,0,0,113.71709996719392,0,21.229932943869517,29.266484106253483,2,0,0
85.82063894086093,1,0,0,1.6756259299482066,2,31.052373074513433,15.879366139898096,4,0,1
51.81225090410522,2,0,0,41.27245768784681,0,19.140407864727738,48.28989254003752,3,1,0
98.05588621872198,4,0,1,77.86808391476472,0,40.787214475690746,28.477970371657392,1,0,0
41.962978744154384,3,0,0,14.07784083848815,1,6.4707827265125095,14.927047917968208,3,0,0
81.73714187600541,1,0,0,37.10597246670883,0,4.263354583262082,44.978357314743505,2,0,0
100.0,4,0,0,26.043114686769712,0,23.898813925927914,1.3389736036818967,5,1,0
50.18927349738623,1,0,0,10.941783691475322,0,4.178874509746676,28.0224903224192,1,2,0
58.67404540794456,3,0,1,47.69150287146339,0,1.9105114062396844,38.34256786340202,4,1,0
71.99302730175282,1,0,0,253.29822086557795,0,2.0321307141995333,14.565368887852019,1,0,0
59.93048691767601,1,0,0,22.729138041851723,1,29.254308775952627,23.513637578109226,1,0,0
38.98673137867735,2,0,0,40.19042026089699,0,0.5831660634030548,19.884039619961612,3,0,0
71.37125949612054,3,0,1,19.864035712503696,1,6.834507942292101,13.133230960801335,5,0,0
48.7539257254779,1,0,0,104.75766306347916,1,2.7665468668060846,31.146959900889783,4,0,0
79.47184861270364,3,0,0,99.97709313739243,1,28.122607758316175,42.76535224040679,1,2,1
51.61151531532394,2,0,0,9.847809403214738,1,14.00315738510959,60.05616024486002,2,0,1
100.0,2,0,0,115.10369830111506,0,4.600654910676952,41.42933117186166,2,0,0
54.334934153275256,2,0,0,8.214773038951028,0,27.75878615816806,25.9598761098653,5,1,0
63.55876967588649,0,0,0,5.0153298360278615,0,27.755229467111736,46.71975746379694,1,0,0
86.27034434739339,5,0,0,52.912104470618935,0,14.805725347045222,13.063044132721302,5,1,0
70.16436265519079,2,0,0,24.380209183236502,1,6.455128633472016,21.955652533278865,1,1,1
74.54919869208258,2,0,0,37.82997789086925,0,17.651177022842862,44.28943688873492,4,0,0
96.14285508564856,0,0,1,52.859716187669484,0,54.22012153428475,20.12921817948647,2,0,0
37.85033530877545,4,0,0,2.7142164586765345,1,1.0603458582025,30.866512268898557,3,0,0
73.69267717064608,1,0,0,17.332918959922246,1,6.21082314729888,19.48307005210557,5,1,0
75.19765588496847,1,0,0,30.893295228360408,0,6.708593076986143,26.76543691596819,4,0,0
85.6364574355462,5,0,0,15.502342830321508,0,19.98321375986211,28.961493160797286,2,1,0
45.26098578243836,0,0,0,2.5105563379276425,0,21.063090367323973,37.070041862968196,4,1,0
43.59086773831447,2,0,0,4.533260746514939,0,4.621382389998415,32.48556095972636,3,0,0
80.43883131233795,1,0,1,80.91078341142686,1,4.869491604192596,40.72487943048704,1,3,1
75.93969346466372,3,0,0,121.17369939937291,0,52.680949662947555,35.881818552589905,1,0,0
70.16436265519079,2,0,0,8.25749009167626,1,28.236249335068692,27.002096116974773,4,0,0
76.9289641899395,5,0,0,14.334924968686078,0,54.44390500506286,20.860697996900164,4,1,0
56.399505568430186,3,0,0,52.81348682037124,0,35.399527635320446,16.281207602685328,5,0,0
74.64507394322007,2,0,0,154.25197903689514,0,10.287236718137658,0.0,4,2,0
75.86144946597362,2,0,0,17.804449291805238,0,2.6000698732957788,28.27368575588351,1,0,0
55.71297163947264,1,0,0,96.62479536491762,0,19.86075569601171,12.85424737319979,4,0,0
100.0,0,0,1,35.26348252950046,2,8.67701579825441,16.857839515939805,2,0,0
79.47665841823576,1,0,0,156.81716375679372,0,11.082040007490384,25.491944834220366,2,1,0
46.173930055947025,3,0,0,7.324096640548541,0,11.098327881128396,22.183934976225963,1,0,0
83.1310721726766,1,1,1,181.85686961705093,1,55.140488468413096,38.21413032941899,4,1,1
50.50636659545357,1,0,0,29.078378684738055,1,1.426964703430353,27.50063905845188,4,4,1
85.74169207484904,0,0,1,152.8148846840471,0,4.291203915383012,54.4019746616328,4,0,0
93.17191158014808,2,0,0,30.68817761402417,0,18.726954252070588,62.91084803063728,2,1,0
53.58635363296579,3,0,0,37.75986764986172,0,43.04163241790255,25.40841605153747,1,0,0
89.26752258488644,4,0,0,81.68012947578599,1,50.00673817444385,17.29514454120384,5,0,0
78.25561853872996,2,1,0,64.11987593856189,0,16.36028668180636,3.5513997480133774,2,0,0
86.4412031998898,3,0,0,48.32703385505312,0,0.7034517095486291,57.41707110021109,1,1,0
100.0,3,0,0,26.97669141818537,1,9.01597763137252,19.14099552878734,1,0,0
65.09223767994258,2,0,0,78.61634794171194,0,50.225002360298916,21.895730894749516,5,0,0
54.925276712850206,3,0,1,148.0456127029618,0,13.860707175168415,19.50527425327855,3,0,0
52.209711407489536,0,0,0,0.49296704526680235,1,25.937358528080075,25.100020420145306,5,2,0
53.68379430069123,2,0,0,34.54584670920994,1,6.272129026049371,22.845835980601528,5,0,0
68.45796581171791,2,0,0,100.48865840504027,2,0.5064991414462365,42.40193497799814,1,0,1
76.82303949633288,4,0,1,52.937743337683926,0,17.272077025422814,0.0,3,2,0
75.53381598660039,2,0,0,80.67964106462257,0,36.03389374160266,27.185546065657135,3,1,0
86.54366498072048,2,0,1,112.71885198185755,0,92.64814929455932,40.769900727696424,4,0,0
70.26003783755814,2,0,0,69.50528391916305,0,37.497662381724645,19.64409406838991,5,0,0
99.07068154314634,2,0,0,63.11849360754278,0,16.148473730127407,38.82482742616013,5,0,0
64.70686333524088,1,0,0,167.2586599732071,0,18.767025154945593,31.342524176085714,3,1,0
100.0,2,0,0,99.63921926452245,0,34.7640752658056,19.23303350766947,3,1,0
82.51334695530012,3,0,0,84.4722040507611,0,0.40019118938667153,2.8169104468307964,3,0,0
70.16436265519079,1,0,0,4.518305918098839,1,60.58344340629726,36.09796476964648,1,0,1
48.582150038777755,3,1,0,13.658059507150192,1,15.152487227768646,34.77457258946488,1,0,1
79.64944830486371,3,1,1,40.68174626890695,0,60.752865754285764,18.890580331525545,1,1,1
65.53074429348298,1,0,0,61.81793129519452,0,28.9224301794353,41.398302366333965,5,0,0
84.28000988184183,1,1,1,18.06391137624234,0,3.304986687722322,22.724067022676607,3,1,1
79.4647524914709,4,0,0,34.54584670920994,0,3.6126951561432286,45.51650397692387,1,0,0
68.54342174686255,2,0,1,18.63289879866217,0,8.728158011242705,34.545025585512306,4,1,0
53.0641256386319,1,0,0,73.70803548315494,0,6.1301777168387215,52.19995677036718,3,1,0
39.70305550628271,1,0,0,104.94183257240842,0,11.571341261615888,35.44520893247174,3,0,0
61.06970095865958,0,0,0,122.03701414238017,1,18.521966937441494,30.420369698013282,3,0,0
87.12797588646944,2,0,0,23.810476636108568,0,11.47458074128754,1.731347761916993,1,1,0
74.28187488260409,3,0,0,23.303654187329286,0,1.16149493528329,30.805139832527654,2,0,0
45.08522442576024,2,0,0,34.54584670920994,0,74.28937379475232,26.411584747602962,4,0,0
73.46361851702363,1,0,0,23.5649809876539,2,11.071953361062167,54.227438572408346,4,1,1
77.70634759457674,1,0,0,54.860155227811326,0,38.086249689736576,33.2020155673627,2,2,0
52.32285127597734,4,0,0,22.183531283641035,0,1.536633702900392,41.73762813526655,4,0,0
73.07450211891056,1,0,0,1.0276862322858187,0,33.22145474659238,51.05832250864916,1,1,0
71.16417436892,1,0,0,28.903911295723905,1,3.8087997501470863,50.0928305410808,3,2,1
47.14059404338754,3,0,0,12.68993697861203,0,22.751529137647598,28.6949727526976,2,0,0
77.15574720696567,1,0,0,1.4615104076327177,0,21.682752848069462,61.93388491402415,3,1,0
81.21569052736469,1,0,0,31.82350065879615,1,48.11600673163406,22.408661390129918,4,1,0
91.66102486350553,3,0,0,11.53072945718692,0,7.733161888672704,49.95731173668707,5,1,0
70.16436265519079,2,0,0,30.14172928984867,0,2.3073137939592887,18.80143187897918,4,3,0
42.44661264085818,2,0,0,16.269196054845114,0,39.98538971044049,42.90044734447876,4,0,0
51.243499201697546,2,0,0,46.28030808888431,0,8.056697293873397,15.54295946781358,2,1,0
80.3007053441732,2,0,0,234.84994944793897,0,5.29321650648788,39.281039624990335,3,0,0
80.27571901824417,3,0,0,39.61876254247438,0,13.318759116198608,17.191081447948623,2,2,0
80.30095372612095,3,0,0,52.0496206257228,0,3.159659708383336,14.448818959958453,1,0,0
100.0,5,0,0,125.83581746018986,0,7.046925183745972,15.505350448751216,3,1,0
81.41781021386333,1,0,0,23.42027875873699,0,9.7317886174305,37.46968076512286,1,1,0
92.71131280361197,3,0,1,9.108985329893454,0,6.4939844441890235,37.41732511730969,1,1,0
89.08003526986406,1,0,0,16.619837440897335,0,11.966178632607125,37.352943899182776,2,0,0
83.02782502611596,0,0,0,25.7747370838038,0,9.711303197750906,33.31998639135023,4,0,0
63.69461510719309,2,0,0,51.78436485507865,0,29.796777743539447,22.739392529006178,5,0,0
85.17938440986535,3,0,0,0.22992933703118,1,50.12064715055337,19.17870242286951,4,1,1
54.54349570924856,1,0,0,95.99664996346388,0,2.1277367706704067,14.474223141708393,4,0,0
65.26362786519982,4,0,0,3.9572457473688822,0,34.66632587796239,13.575413844101217,3,0,0
60.29272904341793,1,0,0,115.45790686910944,0,53.69777257529721,48.19545142716278,2,0,0
71.63748278772646,0,0,1,149.22430863847086,1,23.206337924688434,14.117310015648098,3,2,1
100.0,2,0,1,230.77513976129316,0,112.64604055090737,16.0178984776207,5,1,0
32.65469614816504,0,0,0,82.90782736489608,0,8.160658031342376,15.027488897951272,2,1,0
83.72520380749027,4,0,0,7.6491404492073904,0,35.475633835037385,10.099507718155959,4,1,0
37.74568257620697,1,0,0,61.23719236754648,1,22.398915028129323,34.56978751524754,1,1,0
60.56136268421133,2,0,0,34.54584670920994,0,7.814351407776416,21.961251245829246,4,0,0
91.77901193934733,1,1,0,113.71340918611455,0,24.39367714949276,27.543011484317667,4,1,0
71.28560038190926,1,0,0,19.034180509167495,0,14.251568570067851,28.251999883214744,2,1,0
48.445104441413875,1,0,1,19.785342042949086,0,4.189100630932295,34.32997065875793,4,0,0
55.693925814800636,2,0,1,124.84084232061112,0,3.8202970625287245,31.519083271845602,5,0,0
83.59195497869352,1,0,0,0.6659690613441591,0,24.99327479501102,47.756974475818154,4,0,0
55.39266736565727,2,1,0,10.78147708396747,1,24.891067554030023,19.98135470844779,1,2,1
74.3291717916395,3,0,0,27.403211564955637,0,15.133404816736984,21.118098824985513,2,1,0
70.91143679807628,4,0,0,60.319046294595765,0,13.919650618499604,28.666084140049957,5,2,0
56.96799304788366,2,1,0,34.54584670920994,0,3.9699564961878093,28.900723740781157,2,0,0
100.0,2,0,0,55.34410071430882,0,11.217345719801123,7.75603328344091,1,0,0
82.67838044636022,3,0,0,106.02235615700049,2,41.02058381557761,6.350208700246089,3,1,1
29.49714826684786,3,0,0,6.450249031820829,0,38.58285310291181,27.88835628227,5,0,0
73.72908629538856,2,0,0,36.92414401637128,0,21.630319450146956,50.78696568222925,1,0,0
70.16436265519079,3,0,1,64.63613715101475,0,118.71437616156274,52.27132916632079,3,0,0
87.04866669592448,1,0,0,50.546342847293744,0,44.73189253308877,13.241884737505146,1,0,0
54.14958523134599,4,0,0,29.73882262704549,0,3.138466952332133,23.542452365009716,3,1,0
67.70527117066202,0,0,0,0.8631366574747957,0,10.187746608575317,32.437832031466854,3,1,0
80.09974557960915,5,0,0,3.1178326583996148,0,2.82983089497048,34.55875633905087,2,0,0
87.31510388340243,2,1,1,6.331552845687051,0,12.550545502678737,15.39594028731051,4,0,0
45.994071858884475,1,0,0,21.020898817905646,0,29.956394564796188,55.537279324784805,4,0,0
63.30997528318103,1,0,1,6.25851946681804,1,3.3870494406125555,21.446102872534368,1,0,0
60.50109377678088,1,0,0,27.763464774689865,1,42.47573343986929,35.533387172389965,3,0,0
56.93341534852576,2,0,0,9.839809975912548,0,16.835614561014857,25.061050111052424,4,1,0
100.0,1,0,0,75.51724426912466,0,27.641621374082273,25.134724477420903,1,1,0
78.09963421921911,4,0,0,102.5865005645819,1,0.9241421170369404,41.35053853851982,1,1,1
44.782320913299095,3,0,0,24.685931645963528,0,1.9707470041515145,44.77468614210968,5,1,0
88.35723894109552,0,1,1,35.80357382206733,0,19.397057563091014,40.21113064507038,2,1,1
100.0,2,0,0,153.41110715043533,2,36.42688587416164,16.752421746873512,2,1,1
90.64930521102293,0,0,0,38.34052084947605,1,41.40806374292933,9.816143006729124,3,0,0
39.61260068091973,0,0,0,265.65344023329385,0,23.318730543410084,69.9047296092499,4,0,0
60.31531854267497,2,0,0,7.665193222534623,0,4.486352809427973,34.60459105061806,3,0,0
95.33822298373245,3,0,0,99.1071835128184,0,4.338799533223662,16.532055629941368,4,1,0
55.846610687624384,2,0,1,34.378438709357454,0,42.63369477021116,44.13324843784488,4,0,0
78.87638856292457,2,0,0,1.1488025378453197,1,2.403514090277265,16.41158915497111,4,0,0
85.49268106858673,1,0,1,179.17724153039276,1,23.171760008359975,59.52631558299286,4,0,1
51.46139056843834,0,0,0,167.68883594639047,0,15.250238382335377,23.884236852239933,4,2,1
68.809492878764,2,0,0,24.166265723424253,0,10.9435723878441,42.88329183176245,5,0,0
5.174653198618543,3,0,0,154.11035818127408,1,11.60832226738789,29.326655428038208,5,2,1
70.16436265519079,3,0,0,7.599879100922198,0,58.08398901072775,7.138217242296054,4,0,0
64.9486369721368,3,0,0,56.98892667189076,0,39.529498567590295,15.240832168328165,1,0,0
45.044336360703014,3,0,0,10.65526684039334,1,40.0472196176917,18.48659449404672,1,0,0
100.0,0,0,0,14.161084162032145,0,10.438348491131777,19.727697156645426,2,0,0
41.397172440787344,1,0,0,75.55603047405323,0,2.2629531095935076,32.81202482400677,4,0,0
61.19911026606032,2,0,0,23.68918500120276,0,122.74769292364286,0.0,1,0,0
72.61481154572182,1,0,0,34.54584670920994,0,3.1411032444044973,32.91410932201483,2,1,0
98.82546578132231,4,0,0,26.742121971301497,0,14.496155810594228,0.3633041433052355,1,0,0
41.282756976411214,0,0,1,12.943026327752708,1,6.147336063836919,35.36903697411115,2,0,0
93.26327504309918,1,1,0,57.49473919121827,0,14.297341648374871,17.991768881414867,3,1,0
70.20466122039174,4,0,0,10.811419358740503,0,7.274946288872187,32.019290572495585,1,0,0
50.36982697904098,1,0,0,34.54584670920994,1,45.438526388945505,9.990617172582642,4,1,0
79.24206948526542,2,1,0,15.536823875915276,1,69.05503254432763,20.560115356347268,4,1,1
73.9811939114694,4,0,0,24.963652150728503,0,10.554834032835597,0.0,5,0,0
57.99566245682411,2,0,0,17.693719229645357,0,1.4554925645554313,11.306837465818845,3,0,0
71.39604169980038,3,0,0,51.630462808242704,0,21.77340347452722,51.02147782876756,3,0,0
62.2937280627648,1,0,0,5.332708783004674,0,9.452158398927345,51.41754499471297,1,0,0
72.27034690502497,2,1,0,32.513903918786504,1,85.3292318324961,11.337214640118383,2,0,1
83.24261349042094,1,0,0,20.35743737281974,0,1.8724771623543304,24.921568076104172,5,0,0
100.0,3,0,0,107.76775671963439,0,2.5368236572729486,36.874888073406005,3,1,0
45.24369002346302,3,0,0,3.8123178821785175,0,24.041033962424137,31.207135288749686,3,1,0
100.0,1,0,0,88.50823565327283,0,28.430109385707212,21.361393842465752,4,0,0
30.958244009549965,3,0,0,9.17694346270521,0,12.73898204931716,6.643649392491,4,0,0
66.96429809928833,3,1,0,4.637444431786524,0,6.494242045771797,43.15542778053869,2,1,0
81.76634412969153,3,0,0,11.302567375630398,0,7.415768563223832,22.382431260454215,1,2,0
75.61983735470065,2,0,0,5.415631332180224,0,8.248977753145187,5.318004675135196,2,2,0
57.546009603588125,0,0,0,36.80105855362121,0,5.105123494671856,29.32213526951229,1,0,0
65.83755499285449,4,0,0,222.04618736676355,1,38.02825680668817,24.846401629108644,5,1,1
60.139981306823344,1,0,0,1.7465187913929396,1,1.3458265605572797,22.370445774096947,3,1,0
58.21270486111577,2,0,0,30.91389306631673,0,10.460589916038234,31.8984262626913,2,0,0
86.99204194042049,2,0,0,24.39374499582188,0,27.53505216286137,26.807238831810974,1,1,0
77.14030971930094,1,0,0,20.74596398260093,0,0.07665620577583698,46.81952983721045,5,0,0
56.14180809478692,2,0,0,20.163147514430545,0,42.080016015315884,16.301508581524658,2,0,0
87.99199750866501,6,0,1,112.6958213942959,1,24.503466606344347,18.437801768095937,3,0,0
76.14599041753219,0,0,0,0.9579253999066903,0,1.5241040047327223,41.57347573752732,5,0,0
86.2572423767792,4,0,0,74.56416670821966,0,45.075248871700175,67.42996311225599,4,1,0
82.59257683847224,2,0,0,14.580032255681033,0,13.361482763168038,65.08289802992891,3,1,0
53.420099781558555,1,0,0,24.16826588246897,0,21.124815537482977,40.97845601266184,4,2,0
